id	molecular_formula	name	inchi	inchi_key
C11285	C19H39NO	Tridemorph		
C11288	C24H32O9	"16alpha,17beta-Estriol 3-(beta-D-glucuronide)"		
C11289	C24H32O11S	17beta-Estradiol 3-sulfate-17-(beta-D-glucuronide)		
C11290	C13H10ClNO2	3-Chlorosalicylanilide		
C11292	C19H35N3O4S	N-Acetylleucyl-leucyl-methioninal		
C11293	C14H15Cl2N3O2	Etaconazole		
C11295	C35H58N6O7	N-Acetyl-leu-leu-leu-leu-tyr-amide		
C11296	C29H47N5O6	N-Acetyl-leu-leu-leu-tyr-amide		
C11297	C23H36N4O5	N-Acetyl-leu-leu-tyr-amide		
C11298	C23H35N3O5	N-Formyl-norleucyl-leucyl-phenylalanyl-methylester		
C11299	C28H35N3O7	Virginiamycin M1		
C11300	C29H44O8	Soraphen A		
C11301	C26H42NO7S	Sulfoglycolithocholate		
C11302	C18H33N3O6S	S-Octyl GSH		
C11303	C20H37N3O6S	S-Decyl GSH		
C11304	C30H49N3O10S	S-(PGA1)-glutathione		
C11305	C19H15N4. Cl	Triphenyltetrazolium chloride		
C11306	C20H37N3O4	Acetylleucyl-leucyl-norleucinal		
C11307	C21H38N. Cl. H2O	Cetylpyridinium chloride		
C11308	C31H41N7O6	Chymostatin		
C11309	C29H37N3O6	Calcimycin		
C11310	C12H12N	1-Methyl-4-phenylpyridinium		
C11311	C45H74O11	Oligomycin A		
C11312	C45H72O12	Oligomycin B		
C11313	C45H74O10	Oligomycin C		
C11314	C44H72O11	Oligomycin D		
C11315	C18H22N6O7S	S-(4-Azidophenacyl)glutathione		
C11316	C24H20As	Tetraphenylarsonium		
C11317	C18H36O3(C2H4O)n	Solutol HS 15		
C11318	C26H35N5O6	DAMGO		
C11319	C7H4N2O7	"3,5-Dinitrosalicylic acid"		
C11320	C5H12N2O2. HCl	D-Ornithine hydrochloride		
C11321	C32H58N2O7S	3-((3-Cholamidopropyl)dimethylammonium)-1-propanesulfonate		
C11322	C8HCl4F3N2	"4,5,6,7-Tetrachloro-2-trifluoromethylbenzimidazole"		
C11323	C10H8O8S2	Chromotropic acid		
C11324	C20H18O4	"6-(3,3-Dimethylallyl)chrysin"		
C11325	C20H18O4	"8-(3,3-Dimethylallyl)chrysin"		
C11326	C16H13NO3S	8-Anilino-1-naphthalene sulfonic acid		
C11327	C6H7NO4S	2-Pyridyl hydroxymethane sulfonic acid		
C11328	C18H35N3O4	Leucyl-leucyl-norleucine		
C11329	C12H21N3O5	N-Acetyl-ala-ala-ala-methylester		
C11330	C23H35N3O6	N-Acetyl-leu-leu-tyr		
C11331	C21H33N3O5	Leu-leu-tyr		
C11332	C12H24N2O3	Leucyl-leucine		
C11333	C14H26N2O4	N-Acetyl-leucyl-leucine		
C11334	C19H37N5O7(R1)(R2). H2SO4	Gentamicin sulfate		
C11335	C4H12N. Cl	"N,N,N-Trimethylmethanaminium chloride"		
C11336	C13H17HgNO6	Mersalyl acid		
C11337	C11H12N2S. HCl	Tetramisole hydrochloride		
C11338	C12H20O2	Bornyl acetate		
C11339	C28H40N2O9	Antimycin A1		
C11340	C8H4O12Sb2. 2K. 3H2O	Antimony potassium tartrate		
C11341	C21H19NO3	N-Acetylphenylalanine beta-naphthyl ester		
C11342	C13H11NO5	Oxolinic acid		
C11343	C7H7NO3	Salicylhydroxamic acid		
C11344	C5H12O	Methyl tert-butyl ether		
C11345	C5H8N4O2	"1,2,4-Triazole-3-alanine"		
C11346	C24H32O9	"16alpha,17beta-Estriol 17-(beta-D-glucuronide)"		
C11347	C11H19N3O6S	S-Methyl GSH		
C11348	C8H10O	(S)-1-Phenylethanol		
C11349		Amino group donor		
C11350	C14H22O	(+)-trans-alpha-Irone		
C11351	C7H17N4O7P	N1-Amidinostreptamine 6-phosphate		
C11352	C6H6Cl2	"5,6-Dichloro-1,3-cyclohexadiene"		
C11353	C5H5ClO3	"2-Hydroxy-3-chloropenta-2,4-dienoate"		
C11354	C6H8O3	"2-Hydroxy-cis-hex-2,4-dienoate"		
C11355	C10H11NO5	4-Amino-4-deoxychorismate		
C11356	C20H36O7P2	"trans,trans,cis-Geranylgeranyl diphosphate"		
C11357	C10H14N2	(-)-Anabasine		
C11358	C13H24N2O	D-(-)-Anaferine		
C11359	C8H15NO	(-)-Hygrine		
C11360	C9H12N2	(+)-Nornicotine		
C11361	C25H39NO6S	N-Acetylleukotriene E4		
C11362	C35H44N6O5	BQ 485		
C11363	C20H10Br4O10S2	Sulfobromophthalein		
C11365	C33H39N4O7	Irinotecan carboxylate		
C11366	C22H21N2O6	SN-38 carboxylate form		
C11367	C30H49N3O10S	GSH-prostaglandin A1		
C11368	C19H22FN3O3	Grepafloxacin		
C11369	C36H30Cl2N2O13	Fluo-3		
C11370	C16H22N4O8S	N-Ethylmaleimide-S-glutathione		
C11371	C20H22O3	Nafenopin		
C11372	C21H22N4O6S	ICI D1694		
C11373	C21H24N2O5S2	Temocaprilat		
C11374	C27H24N4O6	GW1843		
C11375	C28H29N2O12	SN38 glucuronide carboxylate form		
C11376	C28H28N2O11	SN38 glucuronide		
C11377	C25H41N2O19R	"alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-D-glucosaminyl-glycoprotein"		
C11378	C59H90O4	Ubiquinone-10		
C11379	C19H22N2O	Cinchonidine		
C11380	C9H10O3	Apocynin		
C11381	C15H19NO2	Benzoyltropein		
C11382	C10H16	(+)-3-Carene		
C11383	C10H14O	(+)-(S)-Carvone		
C11384	C10H18O	(S)-(-)-Citronellal		
C11385	C45H79N2O23R	Globotetraosylceramide		
C11386	C10H20O	(-)-Citronellol		
C11387	C10H16O	"(1S,4R)-(+)-Fenchone"		
C11388	C10H18O	(-)-Linalool		
C11389	C10H18O	(+)-Linalool		
C11390	C10H18O	(+)-Menthone		
C11391	C10H16	(S)-(+)-alpha-Phellandrene		
C11392	C10H16	(-)-beta-Phellandrene		
C11393	C10H18O	(-)-alpha-Terpineol		
C11394	C10H14O	(+)-Chrysanthenone		
C11395	C10H16O	"(4R,6R)-cis-Carveol"		
C11396	C10H18O	"(1R,2R,4R)-Dihydrocarveol"		
C11397	C10H18O	"(1R,2S,4R)-Neo-dihydrocarveol"		
C11398	C10H16O	"(1R,4R)-Dihydrocarvone"		
C11399	C10H18O	"(1S,2S,4R)-Iso-dihydrocarveol"		
C11400	C10H18O	"(1S,2R,4R)-Neoiso-dihydrocarveol"		
C11401	C10H16O	"(1S,4R)-Iso-dihydrocarvone"		
C11402	C10H16O2	"(4R,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone"		
C11403	C10H16O2	"(3S,6R)-6-Isopropenyl-3-methyl-2-oxo-oxepanone"		
C11404	C10H18O3	(3R)-6-Hydroxy-3-isopropenyl-heptanoate		
C11405	C10H16O3	(3R)-3-Isopropenyl-6-oxoheptanoate		
C11406	C10H18O3	(5R)-6-Hydroxy-5-isopropenyl-2-methylhexanoate		
C11407	C31H50N7O18P3S	(3R)-3-Isopropenyl-6-oxoheptanoyl-CoA		
C11408	C10H16O	"(4S,6S)-cis-Carveol"		
C11409	C10H16O	(+)-trans-Carveol		
C11410	C10H18O	"(1R,2S,4S)-Neoiso-dihydrocarveol"		
C11411	C10H18O	"(1R,2R,4S)-Iso-dihydrocarveol"		
C11412	C10H16O	"(1R,4S)-Iso-dihydrocarvone"		
C11413	C10H18O	"(1S,2S,4S)-Dihydrocarveol"		
C11414	C10H16O2	"(4S,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone"		
C11415	C10H16O	"(1S,4S)-Dihydrocarvone"		
C11416	C10H18O	"(1S,2R,4S)-Neo-dihydrocarveol"		
C11417	C10H18O3	(3S)-6-Hydroxy-3-isopropenyl-heptanoate		
C11418	C10H16O2	"(3S,6S)-6-Isopropenyl-3-methyl-2-oxo-oxepanone"		
C11419	C10H16O3	(3S)-3-Isopropenyl-6-oxoheptanoate		
C11420	C10H18O3	(5S)-6-Hydroxy-5-isopropenyl-2-methylhexanoate		
C11421	C31H50N7O18P3S	(3S)-3-Isopropenyl-6-oxoheptanoyl-CoA		
C11422	C14H10	Phenanthrene		
C11425	C14H10O4	2-Hydroxy-2H-benzo[h]chromene-2-carboxylate		
C11426	C14H10O4	cis-4-(1'-Hydroxynaphth-2'-yl)-2-oxobut-3-enoate		
C11427	C11H8O2	1-Hydroxy-2-naphthaldehyde		
C11428	C14H12O2	"trans-9(S),10(S)-Dihydrodiolphenanthrene"		
C11429	C14H10O	"Phenanthrene-9,10-oxide"		
C11430	C14H10O	9-Hydroxyphenanthrene		
C11431	C14H10O	"Phenanthrene-1,2-oxide"		
C11432	C14H10O	1-Phenanthrol		
C11433	C15H12O	1-Methoxyphenanthrene		
C11434	C5H13O7P	2-C-Methyl-D-erythritol 4-phosphate		
C11435	C14H25N3O14P2	4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol		
C11436	C14H26N3O17P3	2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol		
C11437	C5H11O7P	1-Deoxy-D-xylulose 5-phosphate		
C11438	C43H42ClN3O13	C-1027 Chromophore		
C11439	C12H17N4O6SR3	Formyl-L-methionyl peptide		
C11440	C11H17N4O5SR3	Methionyl peptide		
C11441	C43H42ClN3O12	Deshydroxy-C-1027 chromophore		
C11442	C43H44ClN3O13	Aromatized C-1027 chromophore		
C11443	C43H44ClN3O12	Aromatized deshydroxy-C-1027 chromophore		
C11445	C14H8O2	"4-(1,2-Epoxyethyl)-8,9-epoxy-enediyne"		
C11446	C14H10O3	"4-Dihydroxyethyl-8,9-epoxy-enediyne"		
C11447	C19H33N3O14P2	"dTDP-4-dimethylamino-4,6-dideoxy-5-C-methyl-D-allose"		
C11448	C32H43N8O20P3S	"3,4-Dihydro-7-methoxy-2-methylene-3-oxo-2H-1,4-benzoxazine-5-carbonyl-CoA"		
C11449	C9H9ClNO3SR	"(S)-3-Chloro-4,5-dihydroxy-beta-phenylalanyl-[pcp]"		
C11453	C5H12O9P2	"2-C-Methyl-D-erythritol 2,4-cyclodiphosphate"		
C11455	C29H46O	"4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol"		
C11456	C9H12O4	"cis-3-(1-Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol"		
C11457	C9H10O3	3-(3-Hydroxyphenyl)propanoic acid		
C11460	C17H26N2O15P2	dTDP-4-oxo-5-C-methyl-L-rhamnose		
C11461	C17H29N3O14P2	"dTDP-4-amino-4,6-dideoxy-5-C-methyl-D-allose"		
C11462	C19H23N6O10P	3-Hydroxy-L-tyrosyl-AMP		
C11465	C7H7NO4	"3,5-Dihydroxyanthranilate"		
C11466	C8H9NO4	5-Methoxy-3-hydroxyanthranilate		
C11467	C11H11NO6	N-Pyruvoyl-5-methoxy-3-hydroxyanthranilate		
C11468	C11H9NO5	"3,4-Dihydro-7-methoxy-2-methylene-3-oxo-2H-1,4-benzoxazine-5-carboxylic acid"		
C11469	C55H74IN3O21S4	Calicheamicin gamma(1)I		
C11471	C30H19NO9	Dynemicin A		
C11472	C7H16O13P2	"D-glycero-beta-D-manno-Heptose 1,7-bisphosphate"		
C11473	C5H11NS3	Thiocyclam		
C11474	C5H11NS2	Nereistoxin		
C11475	C10H14N5O7P(C5H8O5PR)n(C5H8O5PR)n	DNA containing guanine		
C11476	C5H10O5	L-Arabinose		
C11477		Sugar		
C11478	C10H16N3O8PS(C5H8O6PR)n(C5H8O6PR)n	tRNA containing 5-aminomethyl-2-thiouridine		
C11480	C8H10O2	"2-Methyl-6-oxohepta-2,4-dienal"		
C11481	HO3S	HSO3-		
C11482	HSR	Holo-Lys2		
C11483	C19H23N3O2	MEGA		
C11484	C17H19N3O2	GA		
C11485	C15H16N2O	LY201116		
C11486	C17H18N2O2	NAC		
C11487	C10H13NO	EPA		
C11488	C3H7NO2	HMMF		
C11489	C2H5NO	NMF		
C11490	C7H12N2O4S	AMCC		
C11491	C13H12O3	NOP		
C11492	C14H14O3	NOPM		
C11493	C13H10Cl2F3N3O3	Carfentrazone		
C11494	C16H20N2O3	Methyl 2-(4-isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)-p-toluate		
C11495	C16H20N2O3	Methyl 6-(4-isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)-m-toluate		
C11496	C5H12O4S2	(R)-2-Hydroxypropyl-CoM		
C11497	C5H10O4S2	2-Oxopropyl-CoM		
C11498	C5H12O4S2	(S)-2-Hydroxypropyl-CoM		
C11499	C3H6O6S	(S)-3-Sulfolactate		
C11500	C10H11N5O4	5'-Dehydroadenosine		
C11501	C10H11N5O5	9-Riburonosyladenine		
C11502	C34H58N4O24S2	Mycothione		
C11503	C9H7NO2	3-Hydroxy-1H-quinolin-4-one		
C11504	C10H9NO2	3-Hydroxy-2-methyl-1H-quinolin-4-one		
C11505	C3H6	Propylene		
C11506	C3H6O	"(2R)-1,2-Epoxypropane"		
C11507	C3H6O	"(S)-1,2-Epoxypropane"		
C11508	C29H46O	"4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol"		
C11509	C29H48O2	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde		
C11510	C7H5Cl3O	"2,4.6-Trichloroanisole"		
C11511	C4H7NO5	threo-3-Hydroxy-L-aspartate		
C11512	C13H20O3	Methyl jasmonate		
C11513	C31H52O	(24R)-24-Methylcycloart-25-en-3-beta-ol		
C11514	C7H8O6	(E)-3-(Methoxycarbonyl)pent-2-enedioate		
C11515	C7H8O6	(E)-2-(Methoxycarbonylmethyl)butenedioate		
C11516	C9H17O12P	2-(alpha-D-Mannosyl)-3-phosphoglycerate		
C11519	C7H13NO	N-Cyclohexylformamide		
C11520	C7H11N	Cyclohexyl isocyanide		
C11521	C15H24N2O19P2S	UDP-6-sulfoquinovose		
C11522	C29H48O	24-Methylenelophenol		
C11523	C30H50O	24-Ethylidenelophenol		
C11524		Diphospho-myo-inositol polyphosphate		
C11525		myo-Inositol polyphosphate		
C11526	C6H19O27P7	5-PP-InsP5		
C11527	C8H8O4	4-Hydroxymandelate		
C11529	C3H5N2O3R	N-Carbamoyl-L-amino acid		
C11531	C11H19O10R	6-O-(beta-D-Xylopyranosyl)-beta-D-glucopyranoside		
C11535	C11H20O10	6-O-(beta-D-Xylopyranosyl)-beta-D-glucopyranose		
C11536	C3H7O9PS	(2R)-O-Phospho-3-sulfolactate		
C11537	C3H6O6S	(2R)-3-Sulfolactate		
C11538	C42H44CoN4O16	Cobalt-sirohydrochlorin		
C11539	C43H48CoN4O16	Cobalt-precorrin 3		
C11540	C44H50CoN4O16	Cobalt-precorrin 4		
C11541	C45H53CoN4O16	Cobalt-precorrin 5		
C11542	C44H53CoN4O16	Cobalt-precorrin 6		
C11543	C44H55CoN4O16	Cobalt-dihydro-precorrin 6		
C11544	C9H16O9	2-O-(alpha-D-Mannosyl)-D-glycerate		
C11545	C45H59CoN4O14	Cobalt-precorrin 8		
C11546	C9H18O8	2-O-(alpha-D-Glucopyranosyl)glycerol		
C11547	C54H89N2O25P2R7	3-(Acyloxy)acyl group of bacterial toxin		
C11548	C52H91N2O23P2R5	3-Hydroxyacyl group of bacterial toxin		
C11549	(C8H14O2)n	Poly[(R)-3-hydroxyoctanoate]n		
C11550	(C8H14O2)x	Poly[(R)-3-hydroxyoctanoate]x		
C11551	(C4H6O2)n	Poly[(R)-3-hydroxybutanoate]n-x		
C11552	(C4H6O2)x	Poly[(R)-3-hydroxybutanoate]x		
C11553	C6H12NO8S(C12H19NO19S3)n	[Heparan sulfate]-glucosamine 3-sulfate		
C11554	C11H19O19P3R2	"1-Phosphatidyl-1D-myo-inositol 3,4-bisphosphate"		
C11555	C6H16O18P4	"1D-myo-Inositol 1,4,5,6-tetrakisphosphate"		
C11556	C11H19O19P3R2	"1-Phosphatidyl-1D-myo-inositol 3,5-bisphosphate"		
C11557	C11H18O16P2R2	1-Phosphatidyl-1D-myo-inositol 5-phosphate		
C11560	C20H21N3O	"1-Carbazol-9-yl-3-(3,5-dimethylpyrazol-1-yl)-propan-2-ol"		
C11561	C22H19ClN4O2	"2-(4-Chloro-3,5-dimethylphenoxy)-N-(2-phenyl-2H-benzotriazol-5-yl)-acetamide"		
C11562	C19H18ClN5O	"N-[2-(4-Chloro-phenyl)-acetyl]-N'-(4,7-dimethyl-quinazolin-2-yl)-guanidine"		
C11563	C25H21N3O2	"1-Benzyl-7,8-dimethoxy-3-phenyl-3H-pyrazolo[3,4-c]isoquinoline"		
C11564	C22H18N2O4	N-(3-Benzooxazol-2-yl-4-hydroxy-phenyl)-2-p-tolyloxyacetamide		
C11565	C18H15N3	"8-Allyl-2-phenyl-8H-1,3a,8-triaza-cyclopenta[a]indene"		
C11566	C16H13ClN2O2	"3-(4-Chloro-benzyl)-5-(2-methoxy-phenyl)-[1,2,4]oxadiazole"		
C11567	C18H19N3S2	"2-Phenethylsulfanyl-5,6,7,8-tetrahydro-benzo[4,5]thieno[2,3-d]pyrimidin-4-ylamine"		
C11568	C22H17N3O2	"(5,12,13-Triaza-indeno[1,2-b]anthracen-13-yl)-acetic acid ethyl ester"		
C11569	C20H15N3O2	"2,2'-(1-Phenyl-1H-1,2,4-triazole-3,5-diyl)bis-phenol"		
C11570	C13H9ClN2OS	"2-(2-Chloro-phenyl)-5-(5-methylthiophen-2-yl)-[1,3,4]oxadiazole"		
C11571	C16H16N2S	"2-p-Tolyl-5,6,7,8-tetrahydrobenzo[d]imidazo[2,1-b]thiazole"		
C11572	C21H32N5O13R3	Glycoprotein with the oligosaccharide chain attached by N-glycosyl linkage to protein L-asparagine		
C11573	C25H26O4	"6,8-Di-DMA-chrysin"		
C11574	C25H26O4	6-Geranylchrysin		
C11575	C25H26O4	8-Geranylchrysin		
C11576	C20H18O5	"6-(3,3-DMA)galangin"		
C11577	C16H12O5	3-Methylgalangin		
C11578	C21H20O5	"8-(3,3-Dimethylallyl)-3-methylgalangin"		
C11579	C21H20O5	"8-(1,1-Dimethylallyl)-3-methylgalangin"		
C11580	C21H20O6	"8-(1,1-DMA)kaempferide"		
C11581	C20H18O5	"8-(1,1-Dimethylallyl)galangin"		
C11582	C6H7ClN2. HCl	2-Chlorophenylhydrazine hydrochloride		
C11583	C17H30Cl2N5O8PS	4-Glutathionyl cyclophosphamide		
C11584	C16H16O9	4-Methylumbelliferone glucuronide		
C11585	C10H8O6S	4-Methylumbelliferone sulfate		
C11586	C16H16O7	alpha-Naphthyl-beta-D-glucuronide		
C11587	C31H42N6O7	BQ 123		
C11588	C9H12O4	"cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol"		
C11589	C32H38N6O7S	BQ 518		
C11590	C45H57N3O9	Beauvericin		
C11591	C16H10N2O6S4	DIDS		
C11592	C6H10O5	Diethyl pyrocarbonate		
C11593	C16H17N3OS	E3040		
C11594	C16H17N3O4S2	E3040 sulfate		
C11595	C22H25N3O7S	E3040 glucuronide		
C11596	C21H31N3O5S	FMLP		
C11597	C25H30FN3O9	Grepafloxacin glucuronide		
C11598	HCl. NH3O	Hydroxylamine hydrochloride		
C11599	C28H19IN5O5	IAARh123		
C11600	C26H27IN6O3	IACI		
C11601	C21H23N2S. O4Cl	LDS-751		
C11602	C25H30N6O2	"MC-207,110"		
C11603	C23H34ClN5O8S	Monochloro-monoglutathionyl melphalan		
C11604	C23H44N6O5	N-tert-Butyloxycarbonyl-deacetyl-leupeptin		
C11605	C11H11N3O7S	NAc-DNP-Cys		
C11606	C32H46N8O5	NAc-FnorLRF-amide		
C11607	C41H69N7O8	N-Acetyl-leu-leu-leu-leu-leu-tyr-amide		
C11608	C26H30O9	Nafenopin glucuronide		
C11609	C40H68O11	Nigericin		
C11610	C33H61N5O9	Pepsinostreptin		
C11611	C12H16O6	Phenyl beta-D-glucopyranoside		
C11612	C55H95N16O13R	Polymyxin B		
C11613	C55H95N16O13R. xH2SO4	Polymyxin B sulfate		
C11615	C45H54N8O10	Pristinamycin IA		
C11616	C44H52N8O10	Pristinamycin IB		
C11617	C44H52N8O10	Pristinamycin IC		
C11618	C22H29N7O5. 2HCl	Puromycin dihydrochloride		
C11619	C14H24N2O7. 2HCl	Spectinomycin dihydrochloride		
C11620	C17H14O8	Syringetin		
C11621	C16H12O4	Tectochrysin		
C11622	C24H24ClN2O	Tetramethylrosamine		
C11623	C14H22O(C2H4O)n	Triton X-100		
C11624	C18H34O6(C2H4O)z(C2H4O)y(C2H4O)x(C2H4O)w	Tween 20		
C11625	C24H44O6(C2H4O)w(C2H4O)z(C2H4O)y(C2H4O)x	Tween 80		
C11626	C46H58N4O9. H2SO4	Vinblastine sulfate		
C11627	O4V	ortho-Vanadate		
C11628	C7H9N3. 2HCl	p-Aminobenzamidine dihydrochloride		
C11629	C25H37NO8S	omega-Carboxy-N-acetyl-LTE4		
C11630	C33H36N4O6	"15,16-Dihydrobiliverdin"		
C11631	C10H10N4O6	9-Riburonosylhypoxanthine		
C11632	C21H22N2O3	Polyneuridine aldehyde		
C11633	C19H20N2O	16-Epivellosimine		
C11634	C19H20N2O	Vellosimine		
C11635	C19H22N2O	10-Deoxysarpagine		
C11636	C16H24O9	7-Deoxyloganate		
C11637	C24H38O4	"3alpha,12alpha-Dihydroxy-5beta-chol-6-enoate"		
C11638	C3H8NO5P	3-Amino-2-oxopropyl phosphate		
C11639	C27H34O15	Geniposide pentaacetate		
C11640	C21H34O11	Patrinoside		
C11641	C46H56N4O8	"3',4'-Anhydrovinblastine"		
C11642	C21H24N2O3	19-Hydroxytabersonine		
C11643	C21H24N2O3	16-Hydroxytabersonine		
C11644	C17H26O12	Lamiide		
C11645	C18H28O11	Lamioside		
C11646	C25H34O13	Deoxyloganin tetraacetate		
C11647	C24H32O13	Deoxyloganic acid tetraacetate		
C11648	C17H26O9	8-Epideoxyloganin		
C11649	C16H24O9	8-Epideoxyloganic acid		
C11650	C25H34O13	8-Epideoxyloganin tetraacetate		
C11651	C10H16O2	8-Epiiridodial		
C11652	C16H24O8	8-Epiiridotrial glucoside		
C11653	C16H24O8	Iridotrial glucoside		
C11654	C16H22O9	Tarennoside		
C11655	C26H30O15	Asperuloside tetraacetate		
C11656	C16H26O7	8-Epiiridodial glucoside		
C11657	C24H34O11	Iridodial glucoside tetraacetate		
C11658	C24H34O11	8-Epiiridodial glucoside tetraacetate		
C11659	C17H26O11	10-Hydroxyloganin		
C11660	C17H26O12	10-Hydroxymorroniside		
C11661	C16H24O10	7-Epiloganic acid		
C11662	C25H34O14	7-Epiloganin tetraacetate		
C11663	C27H36O15	Loganin pentaacetate		
C11664	C25H32O13	10-Deoxygeniposide tetraacetate		
C11665	C25H32O13	7-Deoxygardoside metyl ester tetraacetate		
C11666	C26H36O13	11-Hydroxyiridodial glucoside pentaacetate		
C11667	C26H36O13	8-epi-11-Hydroxyiridodial glucoside pentaacetate		
C11668	C25H32O14	7-Dehydrologanin tetraacetate		
C11669	C25H32O14	Deutzioside pentaacetate		
C11670	C16H26O7	Iridodial glucoside		
C11671	C15H22O9	Deutzioside		
C11672	C16H22O9	10-Deoxygeniposidic acid		
C11673	C16H22O10	Geniposidic acid		
C11674	C17H24O12	Secogalioside		
C11675	C22H26N2O3	16-Methoxytabersonine		
C11676	C21H24N2O3	Lochnericine		
C11677	C21H24N2O4	Horhammericine		
C11678	C21H24N2O4	Dialdehyde		
C11679	C21H23N2O3	"4,21-Dehydrocorynantheine aldehyde"		
C11680	C21H22N2O3	Cathenamine		
C11681	C21H22N2O3	19-epi-Cathenamine		
C11682	C21H24N2O3	Tetrahydroalstonine		
C11683	C21H24N2O3	19-epi-Ajmalicine		
C11684	C27H35N5O7S	MET-enkephalin		
C11685	C13H15Cl2NO	Clorgyline		
C11686	C8H11Cl2N3O2	Uracil mustard		
C11687	C2H5N	Aziridine		
C11688	C31H29N5O4	Asperlicin		
C11689	C23H35NOS	Curacin A		
C11690	C11H13ClN2	Epibatidine		
C11691	C21H26N2O3	Stemmadenine		
C11692	C11H17N3O8	Tetrodotoxin		
C11694	C21H14FN3O2	Quinoline-3-carboxamides		
C11695	C22H37NO2	Anandamide		
C11696	C14H22N2O3	Practolol		
C11697	C16H18N2O3	Levcromakalim		
C11698	C16H24FNO	UH-301		
C11699	C27H26FNO3	Glenvastatin		
C11700	C29H36O10	10-Deacetylbaccatin III		
C11701	C13H12Cl2N6O	UK-47265		
C11702	C13H8Cl2O4S	Tienilic acid		
C11703	C11H17NO3	L-Isoprenaline		
C11704	C17H12BrFO2S2	DuP 697		
C11705	C17H12F4N2O2S	SC-58125		
C11706	C18H17FO2S	SC-57666		
C11707	C15H19NO	Pronethalol		
C11708	C17H26N2O4S	Sultopride		
C11709	C19H26N2O3S	DU 122290		
C11710	C25H20N4O2	Devazepide		
C11711	C9H13NO5	Succinylproline		
C11712	C53H76N14O12	Teprotide		
C11713	C10H8O	2-Naphthol		
C11714	C10H8O	1-Naphthol		
C11715	C20H24N2OS	Lucanthone		
C11716	C13H21ClN2	Mirasan		
C11717	C21H36N4O5S	D1927		
C11718	C18H15ClN2O2S	L791456		
C11719	C17H13ClN2O2S	L787257		
C11720	C18H24N2O5	Enalaprilat		
C11721	C20H33NO7	Candoxatrilat		
C11723	C12H16N2O3	Hexobarbitone		
C11724	C23H16O6. (C11H14ClN5)2	Cycloguanil pamoate		
C11725	C22H27ClN4O3	Avizafone		
C11726	C27H42Cl2N2O6	Chloramphenicol palmitate		
C11727	C15H16Cl2N2O8	Chloramphenicol succinate		
C11728	C18H34ClN2O8PS	Clindamycin phosphate		
C11729	C19H23N3O4S	Hetacillin		
C11730	C44H32N4O4	Temoporfin		
C11731	C7H6ClNO	m-Chlorobenzamide		
C11732	C10H15O4P	Diethyl phenyl phosphate		
C11733	C16H38N2	Decamethonium		
C11734	C22H22FN3O2S	Altanserin		
C11735	C4H9NO2	N-Ethylglycine		
C11736	C9H11FN2O5	5-Fluorodeoxyuridine		
C11737	C24H23N5O6	CB3717		
C11738	C10H13ClN2	m-Chlorophenylpiperazine		
C11739	C15H14N4O	SB 200646		
C11740	C17H16N4O	SB 206553		
C11741	C16H14F3N3OS	SB 221284		
C11742	C22H17F4N3O2	SB 228357		
C11743	C22H19F3N4O2	SB 243213		
C11744	C12H12As2N2O2. 2HCl	Salvarsan		
C11745	C13H13N3O5S2	Succinyl sulfathiazole		
C11746	C9H11N2O4SR	Penillic acid		
C11747	C9H12N2O4S	Penicillenic acid		
C11748	C19H17ClFN3O5S	Flucloxacillin		
C11749	C16H19N3O4S	(p-Aminobenzyl)penicillin		
C11750	C22H29N3O6S	Pivampicillin		
C11751	C24H23N3O6S	Talampicillin		
C11752	C23H22N2O6S	Carfecillin		
C11754	C19H17N3O4S2	Cephaloridine		
C11755	C13H16N2O8S2	Epithienamycin E		
C11756	C10H13N2O4SR	6-Methylpenicillin		
C11757	C7H11N2O4R	Acyl-D-Ala-D-Ala		
C11758	C26H44O9	Mupirocin		
C11760	C18H29NO3	Amprotropine		
C11761	C21H36NO. Br	Tridihexethyl bromide		
C11762	C23H30NO3. Cl	Propantheline chloride		
C11763	C12H18N2O2	Miotine		
C11764	C4H10FO2P	Sarin		
C11765	C7H10N2O	"1-Methyl-1,6-dihydropyridine-2-carbaldoxime"		
C11766	C14H22N2O2	Rivastigmine		
C11767	C14H23N3OS	Xanomeline		
C11768	C9H13NO3	Levonordefrin		
C11769	C12H20N2O4S	R-Soterenol		
C11770	C13H21NO3	R-Salbutamol		
C11771	C19H25NO4	Salmefamol		
C11772	C11H15Cl2NO	DCI		
C11773	C20H23N3O4	Epanolol		
C11774	C17H23N3O4	Primidolol		
C11775	C16H25N3O5	Xamoterol		
C11776	C9H13NO	alpha-Methyl-m-tyramine		
